video_id,summary,category
7408631372044111135,"The video shows a person holding a cat with a bandage on its leg. The cat is lying on a white blanket, and the person is petting the cat. The person is wearing a tattoo on their arm. The cat is in a cage, and the person is holding the cat's paw. The person is also holding a syringe, which is likely used for administering medication to the cat. The person is wearing a purple shirt.",Science & Technology
7312875354220285215,"The video features a man in a dark suit, white shirt, and red tie standing in front of a night cityscape backdrop. He speaks and gestures with his hands, occasionally looking to his left. The scene transitions to a split-screen view of the man and a group of people clapping and cheering. The text on the screen reads ""DOW ON PACE FOR BIDEN FOREVER"" and ""DOW 37,000"" as the stock market index rises. The man's expressions change from serious to happy as the crowd celebrates. The video concludes with the man looking thoughtful and contemplative, with the text ""DOW 37,000""",Politics
7384004708165242144,The video features a woman sitting in a chair in a room with a yellow and brown wallpaper. She is wearing a light blue sweater and has a black and white dog sitting in front of her. The dog is sitting in a field of grass with red flowers. The woman is talking about the dog and mentions that she has been with the dog since it was a puppy and that she loves the dog very much. She also mentions that the dog has a hip problem and that she has been watching the dog's paws to make sure they are not getting stones or bits and pieces. The woman also mentions that she has been watching the dog's back left leg to make sure it is not getting arthritis.,Pets & Animals
7303250453079280927,"The video is a promotional video for the Air Tahiti Nui Tiare Pass, which offers round-trip tickets to four destinations: Tahiti, Paris, Auckland, and Tokyo. The pass costs $1,525 and includes a total of 250 tickets. The video encourages viewers to purchase the pass before the sale ends on November 25th at 9 a.m. Pacific time. The video also highlights the cost of each round-trip ticket, which is typically $750. The video suggests that the pass is a good deal, but viewers should be careful when choosing their destinations. The video ends with a call to action for viewers to purchase the",Travel & Events
7346724921361435937,"Two girls walking down a sidewalk, wearing black jackets and carrying backpacks.",Science & Technology
7310063052341185823,"The video is a commentary on the development of an invisibility cloak, which is a real technology that can make objects and people invisible. The video shows a person in a gray shirt speaking about the technology and its potential dangers. The person also mentions that the technology is being used on people and weapons, and that it is believed to be able to hide people through heat sensing cameras. The video also mentions that the technology is being used on high security areas, which could be a real threat. The person in the video is concerned about the potential misuse of the technology and the dangers it poses.",Science & Technology
7325003811632745761,"The video features a person wearing a green shirt, speaking directly to the camera. The person uses hand gestures to emphasize their points, such as placing their hands on their chest and pointing to their head. The text overlay repeatedly states ""DEUTSCHE THERAETRUPFIN HATTENRECHT"" (German therapists have not been wrong), suggesting a theme of disagreement with the idea that German therapists have been wrong. The person also mentions that they are not responsible for their children's lives and that they are responsible for their own lives. The person expresses frustration with the idea that people are not responsible for their children's lives and that they are responsible for their own lives.",Science & Technology
7353267784886897952,"The video features two individuals sitting at a counter, engaged in conversation. The person on the left is wearing a yellow jacket with white stripes on the sleeves and has tattoos on their neck. The person on the right is wearing a white hoodie with black text on it and has tattoos on their neck and arms. The person on the left gestures with their hands while speaking, and the person on the right listens attentively. The background is a plain wall with a window. The person on the left occasionally looks at the person on the right, and the person on the right occasionally looks at the person on the left. The person on the right occasionally gestures with their hands while speaking. The person on the left",Drama
7289320054347468078,"A man is sitting at a desk in a room with a painting of a sunset in the background. He is talking to the camera and gesturing with his hands. He is wearing a dark shirt and has curly hair. He is discussing the possibility of Hakeem Jeffries being elected as Speaker of the House of Representatives. He is trying to convince the viewer that this is a good idea and that it will be a great thing for the country. He is also trying to convince the viewer that the Republicans will not be able to block this deal and that it will be a disaster for the Republicans. He is using a lot of words and phrases to make his point, but he is not very clear",Politics
7357877605581802795,"The video is a series of interactions between two characters in a virtual world. The first character, who is wearing a black outfit, is trying to find the second character, who is wearing a white outfit. The second character is hiding in a dark room, but the first character eventually finds them. The second character is scared and wants to be found. The first character is trying to help the second character find their way. The second character is trying to hide and avoid the first character. The first character is trying to find the second character and make them feel safe. The second character is trying to avoid the first character and find a way out of the dark room. The first character is trying to find",Gaming
7394618529569344811,"The video features a series of scenes featuring two individuals, one in a light blue t-shirt and the other in a black blazer, speaking at a podium with microphones. The person in the light blue t-shirt is identified as Kamala Harris, the Vice President of the United States. The person in the black blazer is identified as Joe Biden, the President of the United States. The video also features scenes of Kamala Harris speaking at a podium with a backdrop of the American flag and the words ""Kamala Harris"" and ""Vice President"" in the background.",Politics
7358143601869671685,"The video captures the beauty of a sunset over the ocean. The sun is setting in the background, casting a warm glow over the water. The sky is a mix of orange and yellow hues, with the sun reflecting off the water. The waves are gently crashing onto the shore, creating a peaceful atmosphere. The video is taken from a low angle, looking up at the sun, giving a sense of the vastness of the ocean and the beauty of the sunset.",Science & Technology
7375186781999762721,A woman in a blue and purple floral dress is sitting at a table with a bunch of wine glasses and a plate of food. She is holding a glass of wine and talking to the camera.,1. News
7404376866108312865,"The video depicts a chaotic scene in Kursk, a Russian city in the aftermath of a Ukrainian invasion. The footage shows people fleeing for their lives, with some carrying their belongings. The scene is tense and chaotic, with people running and hiding in fear. The video captures the fear and confusion of the people as they try to escape the city.",News
7344855206242389280,"The video features a woman with short hair, wearing a black turtleneck and a black blazer. She is sitting in a room with a wooden wall and a window. The text on the screen reads ""Alice Weidel reagt auf AFD-chatterälüfü"" and ""Alice Weidel reagt auf AFD-chatterälüfü"". The woman is speaking and gesturing with her hands. The video also includes a quote from the woman, which reads ""Ich kann das vielleicht einzusetzen, aber ich habe mich dafür verantwortlich. Ich habe",Politics
7386453398792441131,"A person with long braided hair wearing a white shirt with the words ""I feel great"" on it. The person is sitting on a bed with a dark blue blanket and a pink blanket. The person is holding a makeup brush and a makeup palette. The person is talking about the makeup palette and showing it to the camera. The person is also talking about the makeup palette and showing it to the camera. The person is talking about the makeup palette and showing it to the camera. The person is talking about the makeup palette and showing it to the camera. The person is talking about the makeup palette and showing it to the camera. The person is talking about the makeup palette and showing it to the",Beauty Care
7323547689201765664,"The video features a person standing in a garage with a black shirt and a black cap, talking about the five cars from Italy that they own. The person mentions the Ferrari Pro Sangue, Lamborghini Centenario, Ferrari LaFerrari, Pagani, and Pagani Urus as their Italian cars. The person also mentions that they have a family and need two daily cars, but they are struggling to decide which one to choose. The person concludes the video by saying they need to pick a classic car and that they are going to think about it for a while.",1. News
7299554274827046187,"The video features a person in a blue shirt and red glasses, speaking about the history and identity of Palestine. The person discusses the history of Palestine, mentioning the ancient Philistines and the Great Palestinian Revolt against the British. The person also mentions the displacement of Palestinians in 1948 and the control of their lives by Israelis. The person suggests that Palestinians should be grateful for the Israeli government's control over their lives. The person also mentions the book ""The Question of Palestine"" by Edward Said, which is a critique of the Israeli government's treatment of Palestinians. The person encourages viewers to read the book and learn more about the history and identity of Palestine.","The video is a mix of news, politics, and entertainment. The main focus is on the history and identity of Palestine, particularly the Palestinian struggle for independence and self-determination. The video includes discussions about the history of Palestine, the rights of Palestinians, and the challenges they face in their fight for independence. The video"
7383460841204534534,A person is using a drill to make a hole in a piece of wood.,Science & Technology
7377866805823491371,"The video features a person with curly hair, wearing a dark shirt, speaking to the camera. The person is seen in different settings, including a room with a painting of a crown and a sword, and a room with a painting of a crown and a sword. The person is also seen in front of a large image of a throne with swords. The person is seen making various gestures and expressions, including pointing to their head and mouthing the words ""Megan Fox."" The person is also seen holding a phone with a picture of a woman on it. The person is seen in different settings, including a room with a painting of a crown and a sword, and a room with a painting of",1. News
7356565580603870497,"The video features a conversation between two individuals, one of whom is a woman with blonde hair and the other is a man with dark hair. The woman is wearing a pink outfit and the man is wearing a dark suit. The woman is speaking about her experiences with the government and the Prime Minister of the United Kingdom, who is not Rishi Sunak. The man is trying to understand the woman's situation and is seeking clarification about the government's response to the COVID-19 pandemic. The woman is expressing frustration and concern about the government's handling of the pandemic and the impact it has had on her life. The man is trying to offer support and understanding, but the woman is not receptive",Politics
7397793782122564896,"The person is expressing their frustration with the way girls are portrayed in media, particularly in bikinis. They mention that they like stories of girls in bikinis, but they also want to be seen as more than just a body. They express their desire for more than just a body, but for a full person. They also mention that they want to be seen as more than just a body, but as a full person.",Entertainment & Shows
7395252325104766216,"The video is a series of frames from a first-person shooter game, showing a character holding a sniper rifle. The character is wearing a green helmet and has a cat-like face. The character is in a war-torn environment with buildings and debris. The character is holding the sniper rifle in front of them, ready to shoot. The character's face is shown in different frames, with the cat-like face and the sniper rifle. The character's face is shown in different frames, with the cat-like face and the sniper rifle. The character's face is shown in different frames, with the cat-like face and the sniper rifle. The character",1
7376404436505136416,"The video is a skit that humorously portrays a confrontation between a traffic officer and a driver. The officer is portrayed as being confrontational and demanding, while the driver is portrayed as being defensive and trying to justify their actions. The officer is also portrayed as being confrontational and demanding, while the driver is portrayed as being defensive and trying to justify their actions. The officer is also portrayed as being confrontational and demanding, while the driver is portrayed as being defensive and trying to justify their actions. The officer is also portrayed as being confrontational and demanding, while the driver is portrayed as being defensive and trying to justify their actions. The officer is also portrayed as being confrontational and demanding, while",Drama
7283816318883679531,"The video is a series of frames that provide information about teaching in 2023. The first frame introduces the topic with a title card that reads ""Things you didn't know about teaching in 2023."" The second frame introduces a person with long blonde hair wearing a black shirt with the word ""SWA"" on it. The third frame provides information about the challenges of teaching in 2023, including the lack of textbooks, the use of technology, and the overstimulation of classrooms. The fourth frame provides information about the lack of work ethic in students, with the text ""Out of 25 students, 17 don't turn in work",Science & Technology
7392691382218935583,"The video captures a series of events involving a group of people, likely a team or group of friends, who are engaged in various activities. The group is dressed in white shirts with black patterns and logos, and they are seen holding a black object with a white logo. The group is also seen sitting in chairs and standing in a room with a blue wall. The group is also seen playing ping pong and sitting in chairs in a room with a blue wall. The group is also seen sitting in chairs in a room with a blue wall. The group is also seen sitting in chairs in a room with a blue wall. The group is also seen sitting in chairs in a room with a blue wall",Sports
7362157037511396613,The video shows a person unpacking a box of beauty products in a living room. The person is holding a bottle of hair dye and a tube of body mist. The person is also holding a pink tube of body mist. The person is talking about the products and how to use them. The person is also holding a pink tube of body mist and a pink tube of body mist. The person is talking about the products and how to use them. The person is also holding a pink tube of body mist and a pink tube of body mist. The person is talking about the products and how to use them. The person is also holding a pink tube of body mist and a pink tube of body mist,Beauty Care
7380810864477130016,"The video shows a person in a yellow hooded jacket standing in front of a car with flames coming out of it. The person is holding a phone and shouting at the camera. The scene is chaotic, with flames and smoke filling the air. The person is trying to stop the car from continuing to burn.",Science & Technology
7354853011887312160,"The video shows a man in a dark blue shirt sitting at a table with two pizzas in front of him. He is talking about the pineapple on the pizza and says that it doesn't belong on a pizza. He then eats the pizza and says that he doesn't like it. He then puts on a blue hoodie and eats the pizza again, saying that he doesn't like it. He then puts on a blue hat and eats the pizza again, saying that he doesn't like it. He then puts on a blue hoodie and eats the pizza again, saying that he doesn't like it. He then puts on a blue hat and eats the pizza again, saying that he doesn",Science & Technology
7383363724628725024,A group of people are walking down a runway in a dimly lit room.,Science & Technology
7395305751469772075,"A woman with long, wavy hair wearing a maroon top is sitting in the back seat of a car. She is wearing a necklace and has a ring on her finger. The car's interior is visible, and the woman is speaking to the camera.",Politics
7285324334934035745,A woman is standing in a room with a group of people.,Science & Technology
7335178711819373867,The video is a news report about the South African government filing an emergency request with the International Court of Justice for additional provisional measures specific to the imminent invasion of Rafah. The report highlights the dedication of the South African legal team in this case.,1. News
7355061931993992480,"A man in a blue shirt is standing in front of a white background with a black border. He is making hand gestures and talking to the camera. The text ""Me mentally preparing myself for work tomorrow"" appears at the top of the screen.",1. News
7376360928851299590,"The video features a series of individuals discussing various topics related to their experiences with Russian language and culture. The first person, wearing a white shirt, discusses the challenges of learning Russian, mentioning the difficulties of translating words and phrases into English. The second person, with curly hair, explains the importance of understanding the context and nuances of Russian language and culture. The third person, with curly hair, emphasizes the importance of understanding the context and nuances of Russian language and culture. The fourth person, with curly hair, discusses the challenges of translating words and phrases into English. The fifth person, with curly hair, explains the importance of understanding the context and nuances of Russian language and culture. The sixth person, with",1. News
7365063366907333921,"The video captures a breathtaking view of a city skyline at sunset. The sky is ablaze with hues of pink, orange, and purple, creating a stunning contrast with the city lights that dot the landscape. The city itself is a mix of modern and traditional architecture, with towering skyscrapers and smaller buildings scattered throughout. The water in the foreground reflects the vibrant colors of the sky, adding to the overall beauty of the scene. The video captures the city from a distance, allowing viewers to appreciate the scale and beauty of the cityscape. The video concludes with a shot of the city skyline at sunset, with the sun setting behind the buildings, casting a warm glow over the scene.",Science & Technology
7371855904813157664,Two girls are standing in a room with a white wall and a bed in the background. The girls are wearing white shirts and denim shorts. The girl on the left has brown hair and the girl on the right has blonde hair. The girl on the left has a tattoo on her arm. The girl on the right has a tattoo on her leg. The girl on the left has a tattoo on her arm. The girl on the right has a tattoo on her leg. The girl on the left has a tattoo on her arm. The girl on the right has a tattoo on her leg. The girl on the left has a tattoo on her arm. The girl on the right has a tattoo,1. News
7371030140370963713,"The video is a series of gameplay clips from the game Overwatch, featuring a character named Spurs. The character is seen using various abilities and weapons, including a rocket launcher and a grenade launcher. The character is also seen interacting with other characters, including a character named Spurs. The gameplay is fast-paced and action-packed, with the character using various abilities and weapons to defeat enemies and complete objectives. The character is also seen using a grenade launcher to kill enemies. The gameplay is fast-paced and action-packed, with the character using various abilities and weapons to defeat enemies and complete objectives. The character is also seen using a grenade launcher to kill",Gaming
7297354768928853294,"The video features a person wearing a beige shirt, standing in front of a wall adorned with various posters and images. The person is engaged in a conversation, providing insights and advice on how to handle the challenges of keeping store stock in Texas. The person emphasizes the importance of keeping track of store stock and encourages others to communicate with them to prevent store closures. The person also highlights the benefits of being part of a team that has consistently been buying the variety pack and POG, and mentions the launch of seven new Buc-ee's test stores. The person expresses excitement about the potential of these new stores and invites others to join them. The person also mentions the launch of seven new Buc-ee",Science & Technology
7389277272009690401,A Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and a Border Force vessel and,"News

Video Description: The video shows a large white and orange boat named ""BF HURICA"" sailing on the water. The boat is surrounded by other boats and ships, and there are seagulls flying around it. The boat is moving slowly through the water, and the scene is calm and peaceful. The"
7367380929913900320,I was wearing shorts on my walk and cared. No one asked the town elders that size 12 queen wore shorts summer heat x,1. News
7325461211653492010,"The video features a person wearing a purple hoodie with the word ""Champion"" on it. The person is shown with their hair braided and styled in a way that appears to be a mix of African and Alicia Keys braids. The person is seen adjusting their hair and talking about their hair. The person is also shown holding their hair and talking about it. The person is seen holding their hair and talking about it. The person is seen holding their hair and talking about it. The person is seen holding their hair and talking about it. The person is seen holding their hair and talking about it. The person is seen holding their hair and talking about it. The person",Drama
7335864619187146016,"The video is a series of maps that highlight the differences between Wyoming and Colorado. The maps are color-coded to show the population density of each state. The maps are labeled ""PART 3"" and ""PART 4"" to indicate the different stages of the video. The maps show the population density of each state, with the population density of Wyoming being lower than that of Colorado. The maps also show the location of major cities and towns in each state. The maps are labeled with the names of the cities and towns, and the population density is shown in the form of a bar graph. The maps are also labeled with the names of the states, and the population density is shown",Part 3
7371461402030034218,"The man in the video is standing in an office with a desk and chairs in the background. He is wearing a dark suit and holding a card. The text on the screen says ""And if Jewish people are gonna vote for Joe Biden, they have to have their head examined. The last person I'm gonna take advice from as a Jewish person is a known anti-Semite who's had dinner with anti-Semites, who said there was good people on both sides after Charlottesville. He's the last person I'm gonna take advice from."" The man is speaking to the camera and is trying to convey a message about taking advice from someone who is not a good person.",Politics
7400109280008867114,"The video features a person wearing a white t-shirt with the text ""For the People"" in red and blue. The person is sitting on a bed in a room with a white blanket and a lamp in the background. The person is wearing a gold necklace and has short black hair. The person is speaking and gesturing with their hands, and the text on the t-shirt is emphasized. The person is also wearing a gold ring on their left hand. The person is seen making various hand gestures, including pointing their index finger upwards and making a peace sign with their fingers. The person is also seen holding a cigarette in their right hand. The person is wearing a gold necklace and has short",Politics
7339981163756490030,A person is using a nail file to shape their nails.,Science & Technology
7343334803665603883,"A woman with long, wavy hair wearing a dark gray sweater and a gold necklace is sitting in front of a backdrop of a starry space scene. She is holding a black object in her right hand and gesturing with her left hand. The text on the screen reads ""202-224-3311"" and ""Call Congress at this number and tell your congressmen to vote no on the TikTok ban. It is their job to listen to their constituents. Don't let us lose this space.""",Science & Technology
7346011922946510126,A person wearing a brown hoodie and a backpack is walking down a street. The person is wearing sunglasses and has a beard. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees and buildings in the background. The person is walking down a street with trees,Politics
7348220196772990254,"The video starts with a person wearing a blue shirt and a black cap, sitting in a room with a window in the background. The person is holding a laptop and typing on it. The text on the screen reads ""First hand hand lock a censorship inside China"" and ""What the f-"". The person is trying to access a website, but it keeps saying ""This site can't be reached"". The person then tries to access other websites, but they keep saying ""This site can't be reached"". The person then tries to access a news website, but it says ""No TV/media (this is not state run)"". The person then tries to access a news website again, but it",Science & Technology
7334130841016274222,"The video features a black car parked in a parking lot. The car is sleek and has a shiny black finish. The background is a mix of greenery and mountains, creating a scenic backdrop. The text overlay on the video reads, ""I don't reverse park to look cool, a mf ju st can't park forward..."" The text appears to be a humorous comment on the car's parking habits.",None
7328941581862473006,"The video begins with a close-up of a military aircraft on a runway, with the text ""HIGH"" appearing in yellow letters. The aircraft is then shown in flight, with the text ""TARGET"" appearing in yellow letters. The aircraft is then shown on a flat surface, with the text ""TARGET"" appearing in yellow letters. The aircraft is then shown in flight again, with the text ""TARGET"" appearing in yellow letters. The aircraft is then shown in flight again, with the text ""TARGET"" appearing in yellow letters. The aircraft is then shown in flight again, with the text ""TARGET"" appearing in yellow letters. The aircraft is then shown in flight",1. News
7341059462687509803,"The video is a compilation of various scenes and images related to the situation of Kate Middleton. It starts with a scene showing Kate Middleton in a black outfit with a crown on her head, surrounded by people in a formal setting. The text on the screen confirms that Kate Middleton is sedated and locked in a tower, with Camilla Parker being held responsible. The video then shows scenes of Kate Middleton and Camilla Parker in formal settings, with the text confirming that Kate Middleton is sedated and locked in a tower. The video also shows scenes of Kate Middleton and Camilla Parker in formal settings, with the text confirming that Kate Middleton is sedated and locked in a",Politics
7305148019727420718,"A woman wearing a white turtleneck and a brown coat is standing in front of a movie poster for the 2022 psychological thriller called Watcher. The poster features a woman with blonde hair and a red jacket, and the text ""Watcher"" is prominently displayed in the center of the poster. The woman appears to be speaking or reacting to the movie poster, and the scene is set in a dimly lit room with a window in the background.",Film & Animation
7311858161504423214,"The video showcases a collection of 1987 GT Performer BMWs, highlighting their intricate components and vibrant colors. The bikes are displayed in a well-lit room with a variety of other BMWs in the background, emphasizing the craftsmanship and attention to detail in each bike. The bikes are shown in close-up views, showcasing their intricate components and vibrant colors. The video concludes with a close-up of a pink and white bike, highlighting its intricate components and vibrant colors.",Science & Technology
7286953369133174062,"The video shows a man in a yellow shirt and black pants standing on a street. He is holding a parachute and preparing to take off. The parachute is black with a white design. The background features a road, trees, and mountains. The man starts to lift off the ground, but the parachute doesn't fully lift him. He ends up floating in midair, struggling to control his descent. The video ends with the man still floating in the air, struggling to stay afloat.",Science & Technology
7325985650140974382,"The video is a series of experiments conducted by two individuals, Jamie and Adam, to test the effects of running in the rain versus walking in the rain. The experiments are conducted in a controlled environment with artificial rainfall and wind. The individuals wear tight-fitting clothes to minimize sweat mixing with rainwater. The experiments are conducted in both windy and windless conditions, and every experiment counts hours. The results show that running in the rain does get wetter than walking, and the amount of water absorbed by work clothes is not much different. The video concludes with the individuals weighing their work clothes to ensure accuracy in their experiments.",Science & Technology
7361467847190760750,"The video is a series of frames showing a person sitting in a room with a lot of posters and drawings on the walls. The person is wearing a gray hoodie and is talking to the camera. The person is making various hand gestures and movements, and at one point, they are holding a phone and looking at it. The person is also holding a pillow and talking to the camera. The person is making various hand gestures and movements, and at one point, they are holding a phone and looking at it. The person is also holding a pillow and talking to the camera. The person is making various hand gestures and movements, and at one point, they are holding a phone and looking at it",Science & Technology
7337416931965685034,"The video starts with a person standing in front of a tree, wearing a plaid shirt and a watch. The person is speaking, and the text on the screen reads ""A tiny rural electric cooperative in eastern Oregon has one of the biggest carbon footprints among all the state's utilities. Its emissions doubled between 2018 and 2020, then doubled again in 2021. So what's going on? Well, it's because of one of Umatilla Electric Cooperative's customers. That's Amazon, which has built 10 huge data centers around the cities of Boardman and Hermiston. The internet company needs huge amounts of electricity to run their computers",Science & Technology
7354415572626509099,"The video is a series of explanations about the impact of earthquakes on different regions in the United States. The first person, wearing a red beanie and a white shirt, explains that the epicenter of the 2011 earthquake in Virginia was in the New York City area, which is why the epicenter was located around Lebanon, New Jersey. The person also explains that the New York City area is particularly susceptible to earthquakes due to its concentration of old buildings built with unreinforced masonry, like brick. The person also mentions that the New York City area did not have seismic considerations in its building code until the mid-1990s, which is why there were ground stops at",Science & Technology
7353365116554956074,A person wearing a yellow and blue jacket with a lightning bolt symbol on the front.,Science & Technology
7324373228028300577,"The video depicts a person's journey in the world of finance, starting with a person walking down a street at night, wearing a black coat and carrying a backpack. The person is seen walking past a building with a sign that says ""L'OEIL"" and a sign that says ""L'OEIL"" on the door. The person is also seen walking past a building with a sign that says ""L'OEIL"" and a sign that says ""L'OEIL"" on the door. The person is seen walking past a building with a sign that says ""L'OEIL"" and a sign that says ""L'OEIL"" on the",Travel & Events
7405044080729787678,"The video features a woman in a blue dress standing at a podium, delivering a speech. The podium has a red and white striped top, and the background is a blue and white striped pattern with stars. The text on the screen reads ""DNC speaker briggugot in at copy of Proj:2025,"" indicating that the speech is about the Republican blueprint for a second Trump term. The woman is speaking about the document, which is 900 pages long and contains extreme things that Donald Trump wants to do in the next four years. The text on the screen also includes the words ""EXTREME,"" ""WHY,"" ""DOCUMENT",Science & Technology
7375105398946139398,"The video shows a person in a light blue robe and a light blue robe with a pattern, trying to keep warm in the cold. The person is also seen trying to keep warm in a bed, a kitchen, and a patio. The person is also seen trying to keep warm in a bed, a kitchen, and a patio. The person is also seen trying to keep warm in a bed, a kitchen, and a patio. The person is also seen trying to keep warm in a bed, a kitchen, and a patio. The person is also seen trying to keep warm in a bed, a kitchen, and a patio. The person is also seen trying to keep",Drama
7377794153071037739,"The video shows a series of office scenes with various characters reacting to the idea of telekinetic powers. The first character, wearing a white shirt and a black tie, is seen reacting to the idea of telekinesis. The second character, wearing a black suit and a white shirt, is seen reacting to the idea of telekinesis. The third character, wearing a white shirt and a black tie, is seen reacting to the idea of telekinesis. The fourth character, wearing a black suit and a white shirt, is seen reacting to the idea of telekinesis. The fifth character, wearing a black suit and a white shirt, is seen reacting to the idea of telekinesis. The sixth character,",Science & Technology
7351403366368546081,"The video shows a series of events that lead to the downfall of humanity. It begins with a group of humans being massacred by aliens, who are depicted as having superior technology and strength. The aliens are shown to be superior to humans, with the aliens laughing at humanity's weakness. The aliens then start to massacre humans, with the humans being shown to be in a state of panic and fear. The aliens are shown to be using their superior technology to kill the humans, with the humans being shown to be in a state of despair and hopelessness. The aliens are shown to be using their superior technology to kill the humans, with the humans being shown to be in a state of despair and hopelessness.",Science & Technology
7327439802637307178,"The video showcases a person in a green camouflage hoodie standing next to a white Chevrolet truck. The person is holding a black remote control and pointing it towards the truck, indicating the features of the truck. The person is also holding a black phone with a white screen, which is likely displaying information about the truck. The person is wearing a white shirt with a black design on it. The background is a garage with white walls and a black floor. The person is standing in front of the truck, which is parked in the garage. The person is talking about the features of the truck, including the remote control, the wheels, and the engine. The person is also talking about the price",Science & Technology
7342750088902511915,"The video features a person standing in a bathroom, wearing a black t-shirt, black shorts, and a colorful wristband. The person is holding a phone with a floral case and taking a selfie. The bathroom has a tiled floor and a mirror with a blue and yellow border. The person is also wearing a necklace and a bracelet. The person is seen making various hand gestures and movements, possibly indicating a dance or performance.",Science & Technology
7368846954471640362,"The video features a person with long red hair wearing a black sweatshirt with green text and a green figure on it. The person is standing in a kitchen with white cabinets and a light fixture above them. The person is speaking and gesturing with their hands, and the video ends with the person continuing to speak and gesture.",Politics
7357227155979275526,"The video depicts a group of people, including children, engaging in a conversation and sharing a moment of connection. The group consists of individuals in various outfits, including casual clothing and costumes, and they are holding orange cups. The setting is a cobblestone street with buildings in the background, and the atmosphere is festive and warm. The group appears to be enjoying a moment of togetherness and sharing a sense of community.",Entertainment & Shows
7353311795374738721(1),"The video features a person wearing a gray hoodie and black pants, sitting on the floor in a room with a brick wall and a window. The person is holding their knees with both hands and appears to be in a state of contemplation or frustration. The text overlay on the video reads ""Pou: t'en assez de mardi, tu n'as pas d'avoir suis voir sous, mais l'alternance te font être enfant et enfant. Puisque tu n'as pas d'avoir suis voir sous, tu ne pouves pas être enfant et enf",1. News
7349900395843472672,"The video features a man in a suit and tie, wearing a blue cap with a Russian flag on it, speaking into a microphone. He is being interviewed by another man in a gray jacket and tie, who is holding a microphone with the ""Heute Show"" logo on it. The interview takes place in an outdoor setting with trees and a white truck in the background. The man in the suit and tie is wearing glasses and a blue tie, and he is holding a microphone with the ""Heute Show"" logo on it. The man in the gray jacket and tie is wearing a blue cap with a Russian flag on it, and he is holding a microphone with the ""Heute Show""",Politics
7406690692765977887,"The video is a series of interactions between passengers on a ship, with the main character, identified as @JOEYKAT0TKY, engaging in a series of confrontations with other passengers. The interactions are often humorous and confrontational, with @JOEYKAT0TKY repeatedly asking passengers to be quiet and respecting them. The video ends with @JOEYKAT0TKY saying they are going to talk normally and respect the other passengers, but the other passengers are not listening. The video ends with @JOEYKAT0TKY saying they are going to talk normally and respect the other passengers, but the other passengers are not",Travel & Events
7347525697591725355,"The video features a person wearing a green shirt with the text ""I'm Jewish"" on it. The person is standing in front of a bush with red flowers and is talking about how Zionism is marketed to American Jews. The person mentions that they were told that Israel is the only place where Jews can be safe, but they were also told that they were not safe anywhere else. The person also mentions that they were told that they were not safe in Palestine and that they were not safe in other places. The person also mentions that they were told that they were not safe in Palestine and that they were not safe in other places. The person also mentions that they were told that they were not safe in",Politics
7372186670273137952,"The video starts with a person holding a pizza box with a slice of pizza inside. The person is wearing a light blue shirt and is sitting on a grassy area with a city skyline in the background. The person then walks towards a building with a sign that says ""Hans"" and ""Hans in Glück"". The person opens the box and takes out a slice of pizza, which is topped with vegetables and cheese. The person then sits down and eats the pizza. The person then walks towards a building with a sign that says ""Hans"" and ""Hans in Glück"". The person opens the box and takes out a slice of pizza, which is topped with vegetables",Science & Technology
7374631394108181806,The video is a series of frames showing a woman standing in front of a bed with a tufted headboard. The woman is wearing a denim skirt and a denim shirt. The bed has a white sheet and a white pillow. The woman is talking about packing because her spouse was brought to the USA illegally when she was 19 and got a DREAMER at age 4. The woman's daughter was born in 2010 and married in 2022. The woman's daughter left the USA for good in 2018. The woman's daughter is living in the USA with her daughter. The woman's daughter is living in the USA,Science & Technology
7339991555408694561,"The video showcases a variety of skincare products from the Balea brand, including their most popular products such as the Vital Augencreme, Aqua Augen Roll-On, and Vital Plus straffende Augencreme. The products are displayed on shelves in a store, with their prices clearly visible. The video highlights the convenience of shopping for these products in bulk, as indicated by the text ""Auf Platz 5 haben wir von Balea die meistverkaufte Augenpflegeprodukte aus unserer Filiale.""",Science & Technology
7377799778299579690,"The video features a woman standing in a grassy area with an American flag in the background. The woman is wearing a black top and has tattoos on her arms. The text overlay on the video reads, ""Isn't it weird that you're a fan of an American flag, but you're not sure who you're voting for?""",Politics
7328517572679372078,A man in a gray jacket sits at a table with a piece of paper in front of him. He is signing a document. He is talking to the camera and explaining something. He is giving instructions to the camera. He is talking about the price of the car. He is giving instructions to the camera. He is talking about the price of the car. He is giving instructions to the camera. He is talking about the price of the car. He is giving instructions to the camera. He is talking about the price of the car. He is giving instructions to the camera. He is talking about the price of the car. He is giving instructions to the camera. He is talking about the price,Deal.
